tweet_id,text,author_name,author_id,place_name,place_id,time_created,sentiment
1549807028834533378,@laurenboebert More guns equals more dead kids.,Andrew4America,862003931706273793,"Gresham Park, GA",2aacaaae6a17755c,2022-07-20T17:22:44.000Z,-1
1549806853290434562,"@tylershough2 @teeterhenry3 @BehrenMorton Dang Teeter, you selling tickets to that gun show??",Gamblin’ Gauchos 🌵,1410450771980734467,"Lubbock, TX",3f3f6803f117606d,2022-07-20T17:22:02.000Z,-1
1549806813662560258,"@TheEricYoung Yeah, and that shooting the other day would’ve been a lot worse except that kid had a gun of his own concealed carry and put eight out of 10 rounds through the assholes chest. Wish there were more kids like him.",G.W. Boles,40251996,"League City, TX",cf3b45e29c2c319b,2022-07-20T17:21:53.000Z,-1
1549806766136991744,"Today, 16 yrs after @MikeBloomberg founded Mayors Against Illegal Guns, Co-Chair @NYCMayor + @OurMayors are convening at Gracie Mansion to share strategies for combating gun violence. The mayors are also releasing data on the manufacturers of guns used in crimes in their cities. https://t.co/iT9PR0PnbY",Mahen Gunaratna,113298560,"Manhattan, NY",01a9a39529b27f36,2022-07-20T17:21:41.000Z,-1
1549806472892227585,Machine Gun Kelly - Alpha Omega (Official Music Video) https://t.co/vQZFQ4nhrf via @YouTube @machinegunkelly,kato YMCMB gomez,1518633855862943748,"Des Moines, IA",1c67f9d9cbae7f69,2022-07-20T17:20:31.000Z,-1
1549805562757402625,"#NikolasCruz had history of mental illness, The gunsmith sold him a gun. Then killed innocent lives in, Marjory Stoneman Douglas High School.

#RobertCrimo made threats, stashed weapons in his room. The gunsmith sold him a gun. Then killed innocent lives in #HighlandPark.

&amp; etc. https://t.co/gHx4KmLIMA",LittleLeighXoxo ☆,1416348636,"Brooklyn, NY",011add077f4d2da3,2022-07-20T17:16:54.000Z,-1
1549805451512102912,"@nsizwa99 @NoHolyScripture And we would lose that war, the religious own most of the guns and weapons that would be needed to fight it, I once thought that the U.S. could be a beacon of light for the secular world, but I fear the christian nationalists are trying to change that and succeeding",Preston Dallas,1480858450812887040,"Georgia, USA",7142eb97ae21e839,2022-07-20T17:16:28.000Z,-1
1549805419937566720,"@Jim_Jordan More children  died from gun violence  last year than the police and military  combined. 

Shame on you.",Random Citizen,1220145594079031296,"Michigan, USA",67d92742f1ebf307,2022-07-20T17:16:20.000Z,-1
1549805405018136576,"@kim_amerie Kimberly, I am so sorry for the loss of your precious baby. I can’t imagine what you are going through but I pray for the Lord to comfort you and your loved ones. I hate guns and I pray that assault rifles will be outlawed soon.",Carol Green,160925985,"Chicago, IL",1d9a5370a355ab0c,2022-07-20T17:16:17.000Z,1
1549805196926124032,"@HedgpethBruce @weatherwax_e @Debbiered1978 @davenewworld_2 💯 But understand that most ppl with jobs in that town are border patrol, gun owners and elders are scared of the cartel. This is beyond heartbreaking. It was more like a sacrifice idk. It’s like it needed to happen. No action none.. https://t.co/v3gtweeXgI",PeachesRocks1,3250206379,"Lynn, MA",3e711c16431907f4,2022-07-20T17:15:27.000Z,-1
1549804752631906307,"Yeah, would that cops felt that strongly about a child killer with an AK-47 actively slaughtering children as they do about a black man running a stop sign. Because, you know, priorities.Most have proven to be little more than racist thugs with guns… and mental deficiency https://t.co/2ezYiaytD6",Vickie Slater,3411717581,"Springfield, TN",fb5d6086ecd1aa2f,2022-07-20T17:13:41.000Z,-1
1549804537942347777,"i am not a gun addict but i Have an i old Remington  22 and a sawed off shotgun I use to scare away wild animals!  &amp; while  i never  aimed to kill anything except in the 2 battlefields iserved on, i believe that i have a right to self defense!  In truth, i am a pacifist!",les aaron friedlieb,1188974332481064960,"Palatine, IL",8cc8ba275709bbf3,2022-07-20T17:12:50.000Z,1
1549803887267299334,"@adda4yems @DeevonRahming @kare11 2nd Amendment bloke, remember the last time the British tried to take our guns.....history is a great teacher....what I buy with my money is none of yours or anyone else's business......F off by order of the Peaky Blinders...",Gregory T  Hunsicker,174223021,"Panama City, FL",2b267a4b954c288d,2022-07-20T17:10:15.000Z,1
1549803767997947904,"🚨🚨🚨
Can you blame him, to much corruption in the FBI over the last 
Decade.
Sheriff Won’t Hand Over Gun Owners’ Info To FBI, Even Under Threat Of Arrest: ‘I Will Go Down With The Ship’ https://t.co/CRPjxMGpYZ",🤠 🇺🇸🇺🇸🤠 CAPTAIN JACK,419794363,"Redding, CA",7d51c8dfbb08a9de,2022-07-20T17:09:46.000Z,-1
1549803454138286081,"@RoseVictorian This is hilarious. If Obama didn’t come for your guns, nobody is. 🤣",Matt Croyle,25254069,"Oil City, PA",44be6c38690b6f69,2022-07-20T17:08:32.000Z,1
1549803358835408902,Gasoline. The gun range. Blown-out match. https://t.co/9Pk2rEDlVj,THIGHMEAT VON WAGONHAULER,763861766212296704,"Birmingham, AL",92220986b9dfd67d,2022-07-20T17:08:09.000Z,-1
1549803206594764804,@GuntherEagleman 🤝 Gun control,socail ponner,1524181147600703489,"California, USA",fbd6d2f5a4e4a15e,2022-07-20T17:07:33.000Z,-1
1549803173619142659,"@Jim_Jordan NOBODY wants to take away guns! Military weapons SHOULD NOT be in the hands of civilians on US soil! We have no war on this land, we ARE civilized! And we don’t live in a fantasy shoot-‘em-up video game! DEATH by military weapons is REAL and permanent! #BanMilitaryWeapons",Chaotic Cocktails,1191926970323480576,"Oklahoma, USA",bd3d2074a33fbd06,2022-07-20T17:07:25.000Z,-1
1549802847893692416,A blunt and a portal gun. https://t.co/bGJGqdvu0q,King Cole,839700014909775872,"Charlotte, NC",512a8a4a4c4b4be0,2022-07-20T17:06:07.000Z,-1
1549802629793861632,@Sw3lly_Lif3 @davenewworld_2 He approaches my car with his gun out I’m sending shots through my window first. I most definitely would have shot him.,CarsonNative310,856025477835743233,"Phoenix, AZ",5c62ffb0f0f3479d,2022-07-20T17:05:15.000Z,0
1549802459249479681,Stick To Your Guns Premiere “Open Up My Head” Music Video https://t.co/pYhaxpNBNf via @theprp,I⚡️H,162199848,"Alabama, USA",288de3df481163e8,2022-07-20T17:04:34.000Z,0
1549802034228072448,"THIS is my husband's POV. And the reason why the word ""guns"" is never mentioned in our house. Drives me *batshit*. https://t.co/5UGZlnMuEw",Victoria 🌊🍸,208768570,"Connecticut, USA",e86b380cfefcced5,2022-07-20T17:02:53.000Z,0
1549801694560649219,@SenBillCassidy SO IS GUN VIOLENCE!!! HOW MANY KIDS WILL DIE IN THE NEXT MASSACRE BECAUSE OF YOUR LACK OF TESTOSTERONE???,DredLock_StateOf_Mind,338774208,"Baton Rouge, LA",c7ef5f3368b68777,2022-07-20T17:01:32.000Z,-1
1549801620497580033,"@DemocraticDaisy @Jim_Jordan Democrats are not organized enough to be “coming to take your guns.” But republicans know exactly how to gut Social Security, and Medicare, they actually have a plan.",Linda England,32728102,"California, USA",fbd6d2f5a4e4a15e,2022-07-20T17:01:14.000Z,1
1549801444731244545,"Great thread on the amazing Frank Walsh. I once led a labor history tour of Kansas City and got to know Frank’s son, who told me his father was also a big supporter of Irish nationalism, and ran guns for the IRA in the 1920s. https://t.co/6YmAdULP8p",Julie Greene,24544195,"Silver Spring, MD",6417871953fa5e86,2022-07-20T17:00:32.000Z,1
1549801410253844481,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
🇺🇸 @ARMAS_USA_FFL 🇺🇸
#🇺🇸_Armas_USA_🇺🇸
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
_______________________________________________________
📸 @down_range_photography
@fortismfg
@risearmament
@etsgroup
@america.guns.girls.freedom https://t.co/4vdC1EyJ53",🇺🇸 Armas Usa 🇺🇸,1487140262338076679,"Orlando, FL",55b4f9e5c516e0b6,2022-07-20T17:00:24.000Z,0
1549801252115976192,"If I made my living with a gun I would go all head shots 
If I made it with drugs I would make sure I’m building clientele 
If I made it selling saltine crackers I would get out here and sell the most fucking saltine crackers .. point is always do your best",ProducerTrentTaylor,3893758994,"Tempe, AZ",7cb7440bcf83d464,2022-07-20T16:59:47.000Z,1
1549801052672778245,"@markthorsby1 @NaptownSport @SpaldoBusiness So now if four people die from a gun carrier, it's ok since more didn't die? These are pro lfe people?",Colleen Baumgartner,1912273170,"Owings Mills, MD",d84a2837f4d13599,2022-07-20T16:58:59.000Z,-1
1549801051565576193,"@RepBoebert Strange how our government doesn’t want to ban the guns that kill most of the people? They want to ban the guns that kill just a small%? But, those happen to be the guns that would be most useful in fighting against a tyrannical government… and that’s why we have 2nd amendment!",Paul,1512810211240824835,"Indiana, USA",1010ecfa7d3a40f8,2022-07-20T16:58:59.000Z,-1
1549800387707916292,@waldo_mma He isnt ready for that. Who is he? Pick one! L Mao if colby wins we will never hear the end of it. All the racists will come out guns blazing. Its also messes up another 3 fights that the UFC can have Chi win and sell out.,Treats and Threads Retail and Styling,115160261,"Brooklyn, NY",011add077f4d2da3,2022-07-20T16:56:20.000Z,0
1549800283273924609,@gasper_rich @SpaldoBusiness I guess being shot doesnt count anymore. You have to be killed. Great society. PS. Any human can meltdown. People who have a complete meltdown and own a gun can hurt themselves (most often) and/or others.,Colleen Baumgartner,1912273170,"Maryland, USA",dea1eac2d7ef8878,2022-07-20T16:55:56.000Z,-1
1549800183256547329,@fadecorner My family got kicked out a church once cause my grandpa pulled a gun out on the pastor😭😅,Joselito (Top 5%),371057565,"Houston, TX",1c69a67ad480e1b1,2022-07-20T16:55:32.000Z,-1
1549799790258446336,"@rchandler312 @PEBLAW Why should a kid that does nothing wrong be treated like a criminal?

If you want to stop gun violence you have to get to the supply and it’s not coming from those neighborhoods. 

They’re coming from states with lax gun laws and private unlicensed sellers.",Brutus925,1309597048371466240,"San Francisco, CA",5a110d312052166f,2022-07-20T16:53:58.000Z,-1
1549799336275595269,"@SpaldoBusiness Exactly. My active shooter training taught me that for targets, good guys with guns retrieve and count bodies. There was virtually no chance of everyone in the office getting out alive.",Colleen Baumgartner,1912273170,"Owings Mills, MD",d84a2837f4d13599,2022-07-20T16:52:10.000Z,1
1549799226330202119,After five different 30 day suspensions for selling guns on Facebook. I decided to appeal to the FB Oversight Board to stop this nonsense. This is for FFLs nationwide. https://t.co/AlOqav73vv,Anthony Loconte,1381664590900174854,"Pennsylvania, USA",dd9c503d6c35364b,2022-07-20T16:51:44.000Z,-1
1549799173603704834,"@laurenboebert Meanwhile,  gun violence is higher in Red states all across  the country,  but keep dragging out that tired, meaningless Chicago trope. #LaurenBoebertIsSoDumb",William Loney,610102059,"Round Rock, TX",00c44eeb126d2fcd,2022-07-20T16:51:31.000Z,-1
1549798886067290116,@MRJAX904 @FoxNews Who said gun control? Show me where I said that anywhere. That just you jumping to conclusions again read for comprehension not to make judgements which you did.,Scott,23501612,"Grapevine, TX",352cf4e7314da0b4,2022-07-20T16:50:22.000Z,-1
1549798669729144833,@RexChapman They are trained to be SUSPICIOUS to everyone ( including their families) and when they all hear 👂 whistle “to hunt” they are given a reason and they are ALL have guns to draw on to inflict MORE pain…… they need better people to become officers!,Severiano del Castillo Galván,525767783,"Las Vegas, NV",5c2b5e46ab891f07,2022-07-20T16:49:31.000Z,0
1549798326324838402,And yet 300+ armed law enforcement officers were too chicken to save children. So much for the good guy with a gun theory. https://t.co/YeayO6VzOy,@RealOrangeBear,785459250105581568,"Elk River, MN",1bcddae761127a61,2022-07-20T16:48:09.000Z,1
1549798130455121922,“It’s never been this bad. Something has to change.” Hear from these two women and a local business on how gun violence is affecting their day-to-day on North Clinton Ave. The full story tonight on @13WHAM News at 5 &amp; 6. https://t.co/a3t9aR9VWe,Chase Houle,1471577456251486212,"New York, USA",94965b2c45386f87,2022-07-20T16:47:22.000Z,-1
1549798022275530753,"@JayLoyalty92 @TraceyMarieJame @w_terrence Oh I can separate the two. When protesters end up bring a gun to assassinate a Supreme Court Justice you still call that a protest? When buildings are burning behind the media, do you also call that a mostly peaceful protest. When people block traffic protest? Not ppl got hurt",🇺🇸GodBlessAmerica🇺🇸,2253787674,"Pennsylvania, USA",dd9c503d6c35364b,2022-07-20T16:46:57.000Z,1
1549797980714180609,"Gun to my head, Pro Bowl, but it’s a toss up.",Ryan Baéz,539253224,"Milwaukee, WI",2a93711775303f90,2022-07-20T16:46:47.000Z,0
1549797646784675841,@DiegoBernalTX Democrats don’t follow the current gun laws on the books. Harris County is a great example they get arrested for felonies with guns and then out on Personal Bonds. Democrats are hypocrites!,Celeste,784899771647594496,"Hedwig Village, TX",2614e03cea364877,2022-07-20T16:45:27.000Z,-1
