tweet_id,text,author_name,author_id,place_name,place_id,time_created,sentiment
1549087635028721664,@cindyk2710 @Migrainz71 @Bossy_Leah One dude literally had a gun in his hand and had his bicep blown to smithereens. Another tried to hit Kyle with a skateboard. Have you ever been hit with a skateboard?,Brandan 🇺🇸,212779860,"Houston, TX",1c69a67ad480e1b1,2022-07-18T17:44:07.000Z,0
1549087466161901573,"@JoannaCannon Oh it’s awful. It’s an absolute total failure of policing. Well, the whole state of guns here is a systemic failure of so many things. It’s tragic and awful, and deeply troubling.",Kim,388868677,"Manhattan, NY",01a9a39529b27f36,2022-07-18T17:43:27.000Z,-1
1549087411623395330,"Definitely enjoyed listening to her. 
Guns Up! 👆🏾 https://t.co/u3imY1hDWc",✞ м𝔯𝕤. 𝓡𝐨𝔂 ✞,921833211486986241,"San Antonio, TX",3df4f427b5a60fea,2022-07-18T17:43:14.000Z,1
1549087263572762625,@TheReal_SEY @RGIII Literally moved after the gun AND both individuals are MOVING in your OWN clip lol,🥤,2288415904,"Baltimore, MD",c0b8e8dc81930292,2022-07-18T17:42:38.000Z,0
1549087204177215488,@Dmic__ @StefanGBucher @johnson_docent @NicoleLSano @shannonrwatts They make up less than 1% of total homocides. You are more likely to be killed by your gun loving neighbor.,Jonathan Parker,1439565918376534018,"Indianapolis, IN",018929347840059e,2022-07-18T17:42:24.000Z,-1
1549086940909248513,@JimAdam34648800 @CthulhuElderGod @Samsquanch_01 @Luter23 @Guidov999 @Mafisonbb12 Conflating. Everywhere was once a 'gun free zone'. Gun stores &amp; police stations aren't immune to violence and the lack of known incidents at those spaces have nothing to do with guns.,Tracey Schulz @ Work,58245058,"New Braunfels, TX",c807df9bb77ea0b3,2022-07-18T17:41:22.000Z,0
1549086745228181504,There is no societal benefit to gun ownership. https://t.co/8LnKbMuDSv,The JP-Future Leader of the Titan Vanguard,36875493,"Florida, USA",4ec01c9dbc693497,2022-07-18T17:40:35.000Z,0
1549086411147575296,"@ChickenmanMkii @MarcBrody12 @AP Always doing what you blame others are doing! Nope. Look at yall down playing this shooting just to keep up the myth that guns aren't a problem and good guys with guns solves the issue. Meanwhile you ignore the 400 ""good guys"" with guns who DID  NOTHING in Uvalde.",PartialSunset,22379003,"Texas, USA",e0060cda70f5f341,2022-07-18T17:39:15.000Z,-1
1549086396123680770,"May as well put up a sign saying “coming to a school near you.” This is not ever going to stop until they get rid of the gun, This is a military weapon. Not a toy for anyone to buy. If I had children I would home school. I’m glad my children are grown. Not safe! Grown. https://t.co/1Prhc68acK",Julie Williams,1082007449157152773,"Jonesboro, AR",35189a8fcb82b788,2022-07-18T17:39:12.000Z,-1
1549086320969994245,Please do more research on gun control if you wish to speak up  against it.,jules 💔,3464674276,"Granite Bay, CA",01b4481d283c3d09,2022-07-18T17:38:54.000Z,1
1549086125142196227,"@anilizer_34 Bueno papi, coje este espiritu gun…","Supervisor Ace, Johnny",3230915000,"Philadelphia, PA",e4a0d228eb6be76b,2022-07-18T17:38:07.000Z,0
1549086123175149568,"@MacMacKenzie32 @AbbieYoukilis I don’t think I was braver. I was stupid. Should have known better but the person I replied to was of the same mindset as me. Forgot he’s in the media and trolled by many. 

People just don’t get it and it’s scary. More guns won’t make us safer.",Dr. Jaclyn Schildkraut,200646027,"Cicero, NY",01c2489f10f62eac,2022-07-18T17:38:07.000Z,0
1549086001632518151,@Mafisonbb12 They are only referring to handguns and not the semiautomatic and automatic guns that are being used to create havoc and pain by killing and injuring large groups of people at one time. https://t.co/tZluDNryX0,Ruth Hesterly,17227371,"Syracuse, NY",138181506c13418e,2022-07-18T17:37:38.000Z,-1
1549085945734914048,It’s posts like these that don’t make sense. Ain’t nobody talking about the illegal guns obtained by criminals which is obviously inaccessible. We’re talking about the assault rifles owned by mentally unstable teenagers. But go off https://t.co/EfyqMNyyok,jules 💔,3464674276,"Granite Bay, CA",01b4481d283c3d09,2022-07-18T17:37:24.000Z,-1
1549085932871106563,"@FoxNews SUNDAY in GREENWOOD, IN a MASS SHOOTING was STOPPED BY A GOOD GUY with a GUN!!! ******PLEASE PLEASE PLEASE****** REPORT ON THIS!!!!!!! #GreenwoodParkMall Mall #GoodSamaritan",Ross! ( S’all Good-Man!!!),304750635,"Kokomo, IN",65ab99feec5c8213,2022-07-18T17:37:21.000Z,1
1549085873601396738,"@JoannaCannon Yup. I mean, the NRA narrative has been “good guys with guns.” It May have “worked” in Greenwood. But there were 400 “good guys with guns” in Uvalde and they were all too scared. It’s infuriating and deeply sad.",Kim,388868677,"Manhattan, NY",01a9a39529b27f36,2022-07-18T17:37:07.000Z,-1
1549085854966104064,@garykingTDN Gun Runner has 5 Genuine Grade 1 winners from less than 100 runners. He has lengths on the rest.,Tom Ryan.,512103713,"Kentucky, USA",6ffcf3b0b904bbcb,2022-07-18T17:37:03.000Z,0
1549085842404155397,@oksoonbot ape gun https://t.co/OyhxIqEeiA,🔺Hidalgo,954465945241649152,"Bronx, NY",002e24c6736f069d,2022-07-18T17:37:00.000Z,-1
1549085625399263238,@CthulhuElderGod @JimAdam34648800 @Samsquanch_01 @Luter23 @Guidov999 @Mafisonbb12 Lol 1) Hammers and baseball bats have an original designed purpose of use that contribute to society. Not guns. 2) You cite National Review?!? lololol... https://t.co/qJIGIfPTkW,Tracey Schulz @ Work,58245058,"New Braunfels, TX",c807df9bb77ea0b3,2022-07-18T17:36:08.000Z,1
1549085554561560576,"@AssusReamus ""Leave the gun, take the cannoli.""",Texas Looney-vaxxed,1417891399198904321,"Cherryland, CA",3b93b1d81c90ff1e,2022-07-18T17:35:51.000Z,-1
1549085274579341313,"#Connecticutman pulled #gun on two women who didn’t thank him for holding door open at #FamilyDollar Store: police
https://t.co/ZR8AakSZAY",Travelaviator,1405277396,"Margate, FL",54b6acb13620f5e2,2022-07-18T17:34:44.000Z,1
1549084901332467712,I need more friends who wanna go to the gun range 😭,SHAYŁA JÀDE 💋,332252587,"Martins Ferry, OH",006a98ed4f2fe127,2022-07-18T17:33:15.000Z,0
1549084522607550464,I don’t know why people don’t believe gun control won’t help. Have you seen all the mass shooters recently? Most of them were able to buy guns at 18 years old. They were not criminals beforehand. Gun control will help stop those people from having access.,jules 💔,3464674276,"Granite Bay, CA",01b4481d283c3d09,2022-07-18T17:31:45.000Z,1
1549084485643186176,We need to share with the sound back in. People need to get hit with the reality of gun violence. https://t.co/PN1fUbmuly,UShistoryPod,78923956,"Oregon, USA",df7fd3a3b9eff7ee,2022-07-18T17:31:36.000Z,-1
1549084208903094275,"@RejuvenatedRex @drjohn493 @seungminkim @kaitlancollins Because teachers really don't see shootouts as part of their job. And if the shooter fires at the teacher 1st, back to square one. Are parents supposed to leave work, retrieve their guns (if they even own a gun) get to the school and start another shoot out? What could go wrong",Donna Butters,965706824178692096,"Florida, USA",4ec01c9dbc693497,2022-07-18T17:30:30.000Z,-1
1549084006163140608,"@Stonekettle Children are kidnapped in the same manner, now they’re stunting those unborns without a gun",Jonathan Edward Bower🏴‍☠️,1326006769303379968,"Muskogee, OK",2daa13876c1ef767,2022-07-18T17:29:42.000Z,0
1549083923224961024,@Mafisonbb12 Last I checked criminals don’t follow the letter of the law to carry legally or not. To obtain a gun you still need to follow federal law and go through a background check hosted by the FBI. An honest legally carrying citizen promptly put an end to the shooting!,Steve Troletti™,35195628,"Florida, USA",4ec01c9dbc693497,2022-07-18T17:29:22.000Z,1
1549083851322019840,"@DE5ERT_W0LF @autunite1878 @freelanceburner @Mafisonbb12 He already made the argument that those countries also have better social services, more accessible healthcare, and less economic disparity. So for this to work, it sounds like we need gun laws, socialized healthcare, and to raise the minimum wage and we'll be all set.",Singledaddio,956798270940106752,"Michigan, USA",67d92742f1ebf307,2022-07-18T17:29:05.000Z,0
1549083731008389123,"On this day off from work, I feel the need….the need for speed! So I’m finally taking the opportunity to see the new piece of cinematic jingoism which is “Top Gun: Maverick”. @TopGunMovie #TopGunMaverick https://t.co/SHHNOoY6tF",Jessica Williams,731488912779051009,AMC Randhurst 12,07d9eea930c82001,2022-07-18T17:28:36.000Z,0
1549083697495740416,@LRPow79 @NRA Guns cause cowardice.,"Jim Donovan, DGAF",2248059529,"Eugene, OR",01241e9666cacdd2,2022-07-18T17:28:28.000Z,0
1549083512015306753,"@Sky_Lee_1 @UclaBruin1998 @HouseGOP If republicans voted for this, they would be admitting there's a gun problem.",Karen☮️,1105872747463364610,"Oscoda, MI",01f379e576b68a11,2022-07-18T17:27:44.000Z,-1
1549083239196884994,"@Dmic__ @StefanGBucher @johnson_docent @NicoleLSano @shannonrwatts My point is if you are this uncontrolled in your personal life, you are crazy, and should not own a gun, but just like stupid people can't identify themselves as stupid, many mentally imbalanced people can't self identify. They think they are normal.",Jonathan Parker,1439565918376534018,"Indianapolis, IN",018929347840059e,2022-07-18T17:26:39.000Z,-1
1549083139494002689,"@G_Mac35 @fred_irvine @Strandjunker Or just have a few common sense laws in place. Like every other damn country where this doesn’t happen. You act like we’re the only country with crazy people. Nope, just super easy access to guns.",Nick B. 🐓🤙🏻,300676102,"Forest Acres, SC",fbf22bd82752c911,2022-07-18T17:26:15.000Z,-1
1549083099715231746,@ghosteggs Top Gun: Whataprick?,Chicago Tafia 🏴󠁧󠁢󠁷󠁬󠁳󠁿 🇪🇺 🇺🇸,50419863,"Elk Grove Village, IL",227d358f6ed8d29e,2022-07-18T17:26:06.000Z,0
1549082482175270913,"@ArtTheClown1 @azarilaw He went in knowing armed cops would come. But you think they would say hold on a teacher has a gun now I’m scared.

Are you pretending to be dumb or are you actually that stupid?",NYR1994,1377073995443494914,"Manhattan, NY",01a9a39529b27f36,2022-07-18T17:23:38.000Z,-1
1549081979819331586,"@Mister_L_Bear CNN reports that of 433 mass shooters, 22 were stopped by citizens legally caring. In those 22 cases, how many more people would have been killed had those people not been caring a gun. Lives were saved, don’t take guns away from law abiding citizens!",Paul,1512810211240824835,"Indiana, USA",1010ecfa7d3a40f8,2022-07-18T17:21:39.000Z,1
1549081974597308417,@Ejaculationer @Strandjunker @R3covered I’m referring to all those tough guys we all the time saying “come and get my guns”.,MorningMist♏️♋️,221429937,"La Mirada, CA",4db990e393c2e28b,2022-07-18T17:21:37.000Z,0
1549081930477572098,@FSUFrank Did you mix her up w the top gun lady?,FSU sports account (Taylor’s version),221109040,"Miami Beach, FL",0121b92345f0e2b4,2022-07-18T17:21:27.000Z,0
1549081860206202881,I had the honor of joining Pastor Ben Squires and the Bethel Lutheran Church to speak about the importance of being my brother’s and sister’s keeper and how that shared spirit has lifted our work in the Lake County Juvenile Justice Council and Gun Violence Prevention Initiative. https://t.co/uNdR9cn3Qn,Trey Baker,1113198983441203200,"Gurnee, IL",013b204f383b0d64,2022-07-18T17:21:10.000Z,1
1549081799141343233,"@Dmic__ @StefanGBucher @johnson_docent @NicoleLSano @shannonrwatts I have seen all kinds of responsible gun owners beat their wifes and girlfriends and take out guns to threaten them and family members. I don't think many  people can self identify themselves as being crazy, even after incidents like that. They go into denial.",Jonathan Parker,1439565918376534018,"Indianapolis, IN",018929347840059e,2022-07-18T17:20:56.000Z,-1
1549081769470611456,Y’all teenagers are getting stupid out of your mind taking this to knots go ride rides bros thinking fighting is cool and hitting an old man you guys old go because the tickets are cheep what’s next Disneyland na u guys need metal help that place is for kids not fighting gun shot https://t.co/dplU7Q9mIN,Steven Flores,1424123240029384710,"Highland Park, Los Angeles",4c4de39c19a6d578,2022-07-18T17:20:49.000Z,-1
1549081638503698432,@GhostofACDC @Goodmoisturizer @uselessnihilist @GhostGcom Police had ping guns and did nothing dumb dumb,NYR1994,1377073995443494914,"Manhattan, NY",01a9a39529b27f36,2022-07-18T17:20:17.000Z,1
1549081565795328000,"@morganc69 @houstonpolice lol they said no questions will be asked, so now they give thugs more of a reason to break into homes, workplaces to steel guns 🙄😜😳",Celeste,784899771647594496,"Hedwig Village, TX",2614e03cea364877,2022-07-18T17:20:00.000Z,0
1549081521297965060,@GhostofACDC @uselessnihilist @GhostGcom Oh so how did the guns help the cops. Did you think this point thru?,NYR1994,1377073995443494914,"Manhattan, NY",01a9a39529b27f36,2022-07-18T17:19:49.000Z,1
1549081391765282817,"@jjjosey1 Doesn't fit the narrative and fact a good citizen with a gun is crime prevention, they don't even mention the name of the good guy. He acted in a heart beat shot him dead, now we will not be treated to the trial theatrics, killer got what he deserved. Many kids in the place.",roberto lerebours,533668784,"Bronx, NY",002e24c6736f069d,2022-07-18T17:19:18.000Z,-1
1549081155126710272,"So apparently 3% of mass shootings get stopped by a good guy with a gun? The whole NRA story line is complete bullshit, but we knew this.","Jim Donovan, DGAF",2248059529,"Eugene, OR",01241e9666cacdd2,2022-07-18T17:18:22.000Z,-1
1549081146541187074,This weekend let me know I’ll need my gun license soon,Qué Pequeño,1478748374660747265,"Baltimore, MD",c0b8e8dc81930292,2022-07-18T17:18:20.000Z,-1
1549081066174140418,"@Dmic__ @StefanGBucher @johnson_docent @NicoleLSano @shannonrwatts A robber is going to target and steal guns from a house, compared to my house, with a 65 inch TV being the most valuable item. It is a well known fact they look for guns.",Jonathan Parker,1439565918376534018,"Indianapolis, IN",018929347840059e,2022-07-18T17:18:01.000Z,-1
1549080991884627971,Over 100 degrees outside and humid beyond belief…need to call in the big guns https://t.co/eWLSus6d05,mr Iyman,145010803,"St Louis Park, MN",464221381fb3f7c1,2022-07-18T17:17:43.000Z,0
1549080989716168704,"@TheresaLounder @Livy2320 @PaulSperry30 Oh so the armed teacher would have done what 375 trained cops with gun couldn’t?

That sounds like one of the dumbest things i ever heard. Do you want to take it back?",NYR1994,1377073995443494914,"Manhattan, NY",01a9a39529b27f36,2022-07-18T17:17:43.000Z,-1
1549080816520683520,Unpopular opinion: anyone who goes out in the community with a loaded gun is at the very least prepared to pass judgment and kill somebody #GreenwoodParkMall,DoxieDoc,828901097196703746,"Sioux Falls, SD",3605db70c687a01d,2022-07-18T17:17:01.000Z,-1
1549080620864872449,I know second amendment extremists are HYPE to finally have a “good guy with a gun” unicorn story https://t.co/zhffvpT61C,pj 🇬🇭,15966784,"Arlington, VA",319ee7b36c9149da,2022-07-18T17:16:15.000Z,0
1549080480980410368,@toddstarnes Tell that to five dead ppl that was caused by the lack of gun laws in the first place you absolute imbecile,Traveling Salesman,703187761893801984,"Henderson, NV",0e2242eb8691df96,2022-07-18T17:15:41.000Z,-1
1549080459476291584,@tarastrong No more Guns! #EndGunViolence,Jerico Valmonte 🔜 ECCC 2022,619620603,"Seattle, WA",300bcc6e23a88361,2022-07-18T17:15:36.000Z,-1
1549080451624714241,"You don't have to be a cop to know that an active shooter must go down. 400 cops and not one had the courage to confront the shooter! If a relative or friend is under gun fire, I must decide whether to engage the shooter or run. These cops chose to run! https://t.co/fsTc0TbEnB",Ron Alexander,2486894913,"Goulds, FL",62888de691b9797a,2022-07-18T17:15:34.000Z,1
1549080439033368579,"@m_hence @Copyleft16 @CNN Where are the gun free zones? 

Schools. 

Did you see the article that prompted this discussion? Evidently not.",Shadyhugs ⭐🇺🇸⭐ Happy 4th!,286468912,"Port St Joe, FL",786f5f691454abfc,2022-07-18T17:15:31.000Z,1
1549080423015370753,"@TheGiraffePod @rayizdamngued @shannonrwatts @npapa9001 Yes which justifies gun regulation bc he got the gun legally 🙄

It proves the need for gun control",NYR1994,1377073995443494914,"Manhattan, NY",01a9a39529b27f36,2022-07-18T17:15:28.000Z,-1
1549080389435547649,@rina__kay Had the police shown up when that armed citizen gunned him down he would have been shot lmao. That happened in Colorado. Good guy with a gun shot bad guy with a gun and the cops showed up and killed good guy with the gun.,Ahsarah Tano,1268214751806599169,"Gleneagle, CO",472859b07b6dc7b2,2022-07-18T17:15:20.000Z,-1
1549080340693762049,I don't EVER want to hear that 'good guy with a gun' BS again!! https://t.co/SaHhHV5QiN,Susan Danzig #44/46 ☮️,539699081,"Chicago, IL",1d9a5370a355ab0c,2022-07-18T17:15:08.000Z,0
1549080280958377984,Some would let you take their guns without a fight. https://t.co/tITLJAZ1sQ,Luke Macias,19781543,"Leander, TX",be1ec4774a795507,2022-07-18T17:14:54.000Z,0
1549080220514353155,If the shooter did not use military assault rifles the police would have no reason to be afraid. “TDR Live: Ted Cruz Guns for Your Rights &amp; the Dersh's Writing Gets Peopl... https://t.co/IbueVXTJYQ via @YouTube,Riverseeker,17304065,"South Coatesville, PA",8f17c030e06b0222,2022-07-18T17:14:39.000Z,0
1549080027886587904,@ClayTravis @tedcruz @tedcruz what happened to the scared chickenshit cops in Texas afraid to enter the classroom for over an hour. Good guy with a gun my ass,Michael Voss,405360665,"Maili, HI",0074958f6a708b5a,2022-07-18T17:13:53.000Z,-1
1549079958127009799,"@BadBradRSR @FPWellman @RonnyJacksonTX Agreed, love my @USNavy and @USMC brethren but @RonnyJacksonTX is an absolute disgrace. Nobody is taking away all the weapons. We simply want reasonable, common sense gun reform. You’re a sellout Ronny Jackson. Stop the fear mongering.",Matt Garrett,503415245,"Dublin, OH",2cb954ccdc0dba5f,2022-07-18T17:13:37.000Z,-1
1549079849293078538,@Ironyrulesall @Jackpot246 @Smilan317 @MaryLTrump What are you talking about? A woman can own a gun. Can a gun own a woman?,Big Lip Radio,117802954,"Phoenix, AZ",5c62ffb0f0f3479d,2022-07-18T17:13:11.000Z,-1
1549079781873897473,"80ARMS: BREAKING NEWS: An 'Assault Weapons' Ban is scheduled for a hearing in House committee this Wednesday! 212 House Members have already co-sponsored Bill HR 1808. This bill would ban nearly all ARs, AKs, Semi-Auto Pistols, common gun parts, standard magazines, and MORE.",Jeffrey Cantrell,1311345682817495042,"Ladera Heights, CA",714789cf3b7a50d0,2022-07-18T17:12:55.000Z,-1
1549079646980939776,"@yuanyi_z @JaneFerguson5 Guns, germs, and steel",Linda Allen #vaccinatedX4,300554623,"Tyler, TX",9d4c71b7937a3a90,2022-07-18T17:12:23.000Z,0
1549079306390740992,Please put your gun done sir?  WTAF?,🌵 AZDEM:TCIMAGE_Marta,1506619855423692812,"Phoenix, AZ",5c62ffb0f0f3479d,2022-07-18T17:11:01.000Z,0
1549079126434357248,@DebLavender Thank you for supporting common sense gun laws!,Amy Axtell 💔🇺🇦🏳️‍🌈🏳️‍⚧️,16806337,"Kansas City, MO",9a974dfc8efb32a0,2022-07-18T17:10:18.000Z,1
1549079088056471553,@Mafisonbb12 And the good person with a gun that shot the bad guy proved the point.,Robert F. Harwood,625868596,"Jersey City, NJ",b046074b1030a44d,2022-07-18T17:10:09.000Z,-1
1549079069924491264,@WriteOnSoThere @Weinsteinlaw You have never seen much less been in a gun fight.  In close quarters like a class room I would want an handgun and not an AR-15.,Matt Leber,1243856297625300994,"South Carolina, USA",6057f1e35bcc6c20,2022-07-18T17:10:05.000Z,0
1549079049737310209,"Ted Cruz is deeply concerned about the serious problems facing our nation. Is it gun control, climate change, TFG’s cult, the rich getting a pass on paying taxes??  No, Ted has his shorts in a bunch over gay marriage. Really Ted??",Blue dot in a Red State,1415703538869678081,"Elkins, WV",5f3febad235b046b,2022-07-18T17:10:00.000Z,-1
1549079034352603136,"@caslernoel @RonnyJacksonTX There’s a pattern of pictures of people holding guns, all of them supposed to be tough",LJF4U⚜️,1471287840248143873,"Houston, TX",1c69a67ad480e1b1,2022-07-18T17:09:56.000Z,0
1549079021622788096,Imagine having the delusion to say this mockingly while there was literally a good guy with a gun that saved lives yesterday. https://t.co/d4F5F1gV64,Its Ya Boy FlankenBerry,1041834399552167936,"Greenwood, IN",008f15ef5cfd041a,2022-07-18T17:09:53.000Z,1
1549078854488260609,This doesn’t show what they think it shows.  It shows the failure of gun control. https://t.co/DRwRYeIyXG,Trash Panda,1415711728055177218,"Olney, IL",99caecf47b8f8004,2022-07-18T17:09:14.000Z,-1
1549078732962467845,Toriyama’s Bulma gun art is truly something https://t.co/NZywwZmAww,Sean Rose ASMR,17382107,"Chicago, IL",1d9a5370a355ab0c,2022-07-18T17:08:45.000Z,0
1549078693841997824,…. government (the last thing we need) and our gun rights infringed upon. Period. End of discussion. Quit using your dead kid to make things worse. It pisses me off.,Damage Control Radio,1271983911967457282,"California, USA",fbd6d2f5a4e4a15e,2022-07-18T17:08:35.000Z,-1
1549078691350581249,"….soft targets and victim disarmament zones WILL ONLY MAKE THIS WORSE. 

The recent mall shooting was ended before it got completely out of control BY A CIVILIAN WITH A GUN. 

YOU ARE GOING TO KILL MORE KIDS with this. 

LEARN YOUR OWN HISTORY. You…(cont’d)",Damage Control Radio,1271983911967457282,"California, USA",fbd6d2f5a4e4a15e,2022-07-18T17:08:35.000Z,-1
1549078311141359618,@sanjacgator43 It is a lot easier to kill with a gun (especially something like an AR-15) rather than any of those others. Guns should be much more regulated for that reason,David Argo,821180653551108096,"Charlottesville, VA",531a6942bb8056b9,2022-07-18T17:07:04.000Z,-1
1549077976339230720,"@Real_Daibach @NoLieWithBTC @MomsAGAbbott What’s your point? The ad was against just anyone having a concealed gun, not law abiding citizens that prove they are responsible",KMF,43909023,"Applewood, CO",29af3aa019473361,2022-07-18T17:05:44.000Z,0
